Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
P9WNV5	DNLI_MYCTU	reviewed	DNA ligase B (LigB) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP])	ligB Rv3062	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	507	Rv3062		ligB		5 out of 5	cell cycle [GO:0007049]; cell division [GO:0051301]; DNA biosynthetic process [GO:0071897]; DNA ligation [GO:0006266]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]	cell wall [GO:0005618]; cytoplasm [GO:0005737]	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA ligase (ATP) activity [GO:0003910]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0003677; GO:0003910; GO:0005524; GO:0005618; GO:0005737; GO:0006260; GO:0006266; GO:0006281; GO:0006310; GO:0007049; GO:0051301; GO:0071897	cell wall [GO:0005618]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA ligase (ATP) activity [GO:0003910]; magnesium ion binding [GO:0000287]; cell cycle [GO:0007049]; cell division [GO:0051301]; DNA biosynthetic process [GO:0071897]; DNA ligation [GO:0006266]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]	AL123456;			NP_217578.1;WP_003912069.1;
P9WNN9	ECHA8_MYCTU	reviewed	Probable enoyl-CoA hydratase echA8 (EC 4.2.1.17)	echA8 Rv1070c MTV017.23c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	257	Rv1070c	MTV017.23c	echA8		2 out of 5	fatty acid beta-oxidation [GO:0006635]	cell wall [GO:0005618]; plasma membrane [GO:0005886]	enoyl-CoA hydratase activity [GO:0004300]	GO:0004300; GO:0005618; GO:0005886; GO:0006635	cell wall [GO:0005618]; plasma membrane [GO:0005886]; enoyl-CoA hydratase activity [GO:0004300]; fatty acid beta-oxidation [GO:0006635]	AL123456;			NP_215586.1;WP_003405712.1;
O06553	F420R_MYCTU	reviewed	F420H(2)-dependent reductase Rv1155 (EC 1.-.-.-)	Rv1155	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	147	Rv1155				5 out of 5	vitamin B6 metabolic process [GO:0042816]		coenzyme F420 binding [GO:0070967]; FMN binding [GO:0010181]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]	GO:0010181; GO:0016627; GO:0030170; GO:0042803; GO:0042816; GO:0070967	coenzyme F420 binding [GO:0070967]; FMN binding [GO:0010181]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; vitamin B6 metabolic process [GO:0042816]	AL123456;			NP_215671.1;WP_003898745.1;
P9WNI1	ESXC_MYCTU	reviewed	ESAT-6-like protein EsxC	esxC Rv3890c MTCY15F10.22	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	95	Rv3890c	MTCY15F10.22	esxC		1 out of 5		extracellular region [GO:0005576]		GO:0005576	extracellular region [GO:0005576]	AL123456;			NP_218407.1;WP_003899750.1;
O53692	ESXG_MYCTU	reviewed	ESAT-6-like protein EsxG (Conserved protein TB9.8)	esxG Rv0287 LH57_01570	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	97	Rv0287	LH57_01570	esxG		4 out of 5	modulation by symbiont of host process [GO:0044003]; pathogenesis [GO:0009405]; suppression by symbiont of host innate immune response [GO:0052170]	cytosol [GO:0005829]; extracellular region [GO:0005576]; phagocytic vesicle lumen [GO:0097013]		GO:0005576; GO:0005829; GO:0009405; GO:0044003; GO:0052170; GO:0097013	cytosol [GO:0005829]; extracellular region [GO:0005576]; phagocytic vesicle lumen [GO:0097013]; modulation by symbiont of host process [GO:0044003]; pathogenesis [GO:0009405]; suppression by symbiont of host innate immune response [GO:0052170]	CP009480;AL123456;			NP_214801.1;WP_003401503.1;
P9WF31	EX7L_MYCTU	reviewed	Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit)	xseA Rv1108c MTV017.61c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	415	Rv1108c	MTV017.61c	xseA		3 out of 5	DNA catabolic process [GO:0006308]	cell wall [GO:0005618]; cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]	exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0005618; GO:0005737; GO:0006308; GO:0008855; GO:0009318	cell wall [GO:0005618]; cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]	AL123456;			NP_215624.1;WP_003405846.1;
P9WJB9	ESPL_MYCTU	reviewed	ESX-1 secretion-associated protein EspL	espL Rv3880c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	115	Rv3880c		espL		3 out of 5	suppression by symbiont of host innate immune response [GO:0052170]	cell wall [GO:0005618]; plasma membrane [GO:0005886]	DNA binding [GO:0003677]	GO:0003677; GO:0005618; GO:0005886; GO:0052170	cell wall [GO:0005618]; plasma membrane [GO:0005886]; DNA binding [GO:0003677]; suppression by symbiont of host innate immune response [GO:0052170]	AL123456;			NP_218397.1;WP_003399988.1;
I6YF08	ESTR2_MYCTU	reviewed	Esterase Rv3036c (EC 3.1.1.-)	TB22.2 Rv3036c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	227	Rv3036c		TB22.2		4 out of 5	lipid metabolic process [GO:0006629]	cell wall [GO:0005618]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	acetylesterase activity [GO:0008126]	GO:0005576; GO:0005618; GO:0005886; GO:0006629; GO:0008126; GO:0016021	cell wall [GO:0005618]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; acetylesterase activity [GO:0008126]; lipid metabolic process [GO:0006629]	AL123456;			NP_217552.1;WP_003415939.1;
P9WJD5	ESPD_MYCTU	reviewed	ESX-1 secretion-associated protein EspD	espD snm10 Rv3614c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	184	Rv3614c		espD	snm10	4 out of 5	pathogenesis [GO:0009405]; protein secretion by the type VII secretion system [GO:0044315]	cell wall [GO:0005618]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]		GO:0005576; GO:0005618; GO:0005886; GO:0009405; GO:0044315	cell wall [GO:0005618]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; pathogenesis [GO:0009405]; protein secretion by the type VII secretion system [GO:0044315]	AL123456;			NP_218131.1;WP_003419545.1;
P9WQB5	AHPD_MYCTU	reviewed	Alkyl hydroperoxide reductase AhpD (EC 1.11.1.28) (Alkylhydroperoxidase AhpD)	ahpD Rv2429 MTCY428.17c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	177	Rv2429	MTCY428.17c	ahpD		5 out of 5	cell redox homeostasis [GO:0045454]; response to oxidative stress [GO:0006979]	cytosol [GO:0005829]; plasma membrane [GO:0005886]	alkyl hydroperoxide reductase activity [GO:0008785]; disulfide oxidoreductase activity [GO:0015036]; hydroperoxide reductase activity [GO:0032843]; oxidoreductase activity [GO:0016491]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]	GO:0004601; GO:0005829; GO:0005886; GO:0006979; GO:0008785; GO:0015036; GO:0016491; GO:0032843; GO:0045454; GO:0051920	cytosol [GO:0005829]; plasma membrane [GO:0005886]; alkyl hydroperoxide reductase activity [GO:0008785]; disulfide oxidoreductase activity [GO:0015036]; hydroperoxide reductase activity [GO:0032843]; oxidoreductase activity [GO:0016491]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; cell redox homeostasis [GO:0045454]; response to oxidative stress [GO:0006979]	U44840;AL123456;			NP_216945.1;WP_003412536.1;
P63907	ADD_MYCTU	reviewed	Adenosine deaminase (EC 3.5.4.4) (Adenosine aminohydrolase)	add Rv3313c MTV016.13	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	365	Rv3313c	MTV016.13	add		3 out of 5	adenosine catabolic process [GO:0006154]; hypoxanthine salvage [GO:0043103]; inosine biosynthetic process [GO:0046103]; nucleotide metabolic process [GO:0009117]; purine ribonucleoside monophosphate biosynthetic process [GO:0009168]	cytosol [GO:0005829]	adenosine deaminase activity [GO:0004000]; zinc ion binding [GO:0008270]	GO:0004000; GO:0005829; GO:0006154; GO:0008270; GO:0009117; GO:0009168; GO:0043103; GO:0046103	cytosol [GO:0005829]; adenosine deaminase activity [GO:0004000]; zinc ion binding [GO:0008270]; adenosine catabolic process [GO:0006154]; hypoxanthine salvage [GO:0043103]; inosine biosynthetic process [GO:0046103]; nucleotide metabolic process [GO:0009117]; purine ribonucleoside monophosphate biosynthetic process [GO:0009168]	AL123456;			NP_217830.1;WP_003417259.1;
P9WPJ3	CAS2_MYCTU	reviewed	CRISPR-associated endoribonuclease Cas2 (EC 3.1.-.-)	cas2 Rv2816c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	113	Rv2816c		cas2		3 out of 5	defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]		endoribonuclease activity [GO:0004521]; metal ion binding [GO:0046872]	GO:0004521; GO:0043571; GO:0046872; GO:0051607	endoribonuclease activity [GO:0004521]; metal ion binding [GO:0046872]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	AL123456;			NP_217332.1;WP_003414276.1;
P9WPM9	C135B_MYCTU	reviewed	Putative cytochrome P450 135B1 (EC 1.14.-.-)	cyp135B1 Rv0568 MTV039.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	472	Rv0568	MTV039.06	cyp135B1		2 out of 5		cytosol [GO:0005829]	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	GO:0004497; GO:0005506; GO:0005829; GO:0016705; GO:0020037	cytosol [GO:0005829]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	AL123456;			NP_215082.1;WP_003402992.1;
P9WPB5	CMAS2_MYCTU	reviewed	Cyclopropane mycolic acid synthase 2 (CMAS) (EC 2.1.1.79) (Cyclopropane-fatty-acyl-phospholipid synthase) (CFA synthase) (Cyclopropane fatty acid synthase) (Mycolic acid methyltransferase) (MA-MT) (S-adenosylmethionine-dependent methyltransferase) (AdoMet-MT) (SAM-MT)	cmaA2 cma2 CMAS-2 Rv0503c MTCY20G9.30c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	302	Rv0503c	MTCY20G9.30c	cmaA2	cma2 CMAS-2	5 out of 5	Actinobacterium-type cell wall biogenesis [GO:0071766]; lipid biosynthetic process [GO:0008610]; methylation [GO:0032259]; modulation by symbiont of host innate immune response [GO:0052167]; mycolate cell wall layer assembly [GO:0071769]; mycolic acid biosynthetic process [GO:0071768]; response to hypoxia [GO:0001666]; S-adenosylmethionine metabolic process [GO:0046500]	cytosol [GO:0005829]; plasma membrane [GO:0005886]	cyclopropane-fatty-acyl-phospholipid synthase activity [GO:0008825]	GO:0001666; GO:0005829; GO:0005886; GO:0008610; GO:0008825; GO:0032259; GO:0046500; GO:0052167; GO:0071766; GO:0071768; GO:0071769	cytosol [GO:0005829]; plasma membrane [GO:0005886]; cyclopropane-fatty-acyl-phospholipid synthase activity [GO:0008825]; Actinobacterium-type cell wall biogenesis [GO:0071766]; lipid biosynthetic process [GO:0008610]; methylation [GO:0032259]; modulation by symbiont of host innate immune response [GO:0052167]; mycolate cell wall layer assembly [GO:0071769]; mycolic acid biosynthetic process [GO:0071768]; response to hypoxia [GO:0001666]; S-adenosylmethionine metabolic process [GO:0046500]	U34637;AL123456;			NP_215017.1;WP_003402621.1;
P9WPA3	COAE_MYCTU	reviewed	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE Rv1631 MTCY01B2.23	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	407	Rv1631	MTCY01B2.23	coaE		5 out of 5	coenzyme A biosynthetic process [GO:0015937]	cytosol [GO:0005829]	ATP binding [GO:0005524]; CTP binding [GO:0002135]; dATP binding [GO:0032564]; dephospho-CoA kinase activity [GO:0004140]	GO:0002135; GO:0004140; GO:0005524; GO:0005829; GO:0015937; GO:0032564	cytosol [GO:0005829]; ATP binding [GO:0005524]; CTP binding [GO:0002135]; dATP binding [GO:0032564]; dephospho-CoA kinase activity [GO:0004140]; coenzyme A biosynthetic process [GO:0015937]	AL123456;			NP_216147.1;WP_003408069.1;
P9WHH9	DLDH_MYCTU	reviewed	Dihydrolipoyl dehydrogenase (LPD) (EC 1.8.1.4) (Component of peroxynitrite reductase/peroxidase complex) (Component of PNR/P) (Dihydrolipoamide dehydrogenase) (E3 component of alpha-ketoacid dehydrogenase complexes)	lpdC lpd Rv0462 MTV038.06	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	464	Rv0462	MTV038.06	lpdC	lpd	5 out of 5	cell redox homeostasis [GO:0045454]; glycolytic process [GO:0006096]; pathogenesis [GO:0009405]; suppression by symbiont of host innate immune response [GO:0052170]; tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; pyruvate dehydrogenase complex [GO:0045254]	antioxidant activity [GO:0016209]; dihydrolipoyl dehydrogenase activity [GO:0004148]; disulfide oxidoreductase activity [GO:0015036]; flavin adenine dinucleotide binding [GO:0050660]; NADH binding [GO:0070404]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; zymogen binding [GO:0035375]	GO:0004148; GO:0005576; GO:0005829; GO:0005886; GO:0006096; GO:0006099; GO:0009405; GO:0015036; GO:0016209; GO:0016655; GO:0035375; GO:0045254; GO:0045454; GO:0050660; GO:0052170; GO:0070404	cytosol [GO:0005829]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; pyruvate dehydrogenase complex [GO:0045254]; antioxidant activity [GO:0016209]; dihydrolipoyl dehydrogenase activity [GO:0004148]; disulfide oxidoreductase activity [GO:0015036]; flavin adenine dinucleotide binding [GO:0050660]; NADH binding [GO:0070404]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; zymogen binding [GO:0035375]; cell redox homeostasis [GO:0045454]; glycolytic process [GO:0006096]; pathogenesis [GO:0009405]; suppression by symbiont of host innate immune response [GO:0052170]; tricarboxylic acid cycle [GO:0006099]	AL123456;			NP_214976.1;WP_003402301.1;
P9WNN1	EFTU_MYCTU	reviewed	Elongation factor Tu (EF-Tu)	tuf Rv0685 MTCY210.02	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	396	Rv0685	MTCY210.02	tuf		4 out of 5	response to hypoxia [GO:0001666]; response to iron ion [GO:0010039]; translational elongation [GO:0006414]	cell wall [GO:0005618]; cytosol [GO:0005829]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]; zymogen binding [GO:0035375]	GO:0001666; GO:0003746; GO:0003924; GO:0005525; GO:0005576; GO:0005618; GO:0005829; GO:0005886; GO:0006414; GO:0010039; GO:0035375	cell wall [GO:0005618]; cytosol [GO:0005829]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; zymogen binding [GO:0035375]; response to hypoxia [GO:0001666]; response to iron ion [GO:0010039]; translational elongation [GO:0006414]	X63539;X63539;AL123456;			NP_215199.1;WP_003403463.1;
P9WMZ7	AFTC_MYCTU	reviewed	Alpha-(1->3)-arabinofuranosyltransferase (EC 2.4.2.47) (Arabinofuranan 3-O-arabinosyltransferase) (Arabinofuranosyltransferase C)	aftC Rv2673	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	433	Rv2673		aftC		3 out of 5	capsule polysaccharide biosynthetic process [GO:0045227]; cell wall organization [GO:0071555]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	transferase activity, transferring hexosyl groups [GO:0016758]	GO:0005886; GO:0016021; GO:0016758; GO:0045227; GO:0071555	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transferase activity, transferring hexosyl groups [GO:0016758]; capsule polysaccharide biosynthetic process [GO:0045227]; cell wall organization [GO:0071555]	AL123456;			NP_217189.1;
O53582	AFTB_MYCTU	reviewed	Terminal beta-(1->2)-arabinofuranosyltransferase (EC 2.4.2.-)	aftB Rv3805c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	627	Rv3805c		aftB		3 out of 5	capsule polysaccharide biosynthetic process [GO:0045227]; cell wall organization [GO:0071555]	integral component of membrane [GO:0016021]	transferase activity, transferring glycosyl groups [GO:0016757]	GO:0016021; GO:0016757; GO:0045227; GO:0071555	integral component of membrane [GO:0016021]; transferase activity, transferring glycosyl groups [GO:0016757]; capsule polysaccharide biosynthetic process [GO:0045227]; cell wall organization [GO:0071555]	AL123456;			NP_218322.1;
P9WPE9	CH601_MYCTU	reviewed	60 kDa chaperonin 1 (GroEL protein 1) (Protein Cpn60-1)	groEL1 groEL-1 groL1 Rv3417c MTCY78.12	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	539	Rv3417c	MTCY78.12	groEL1	groEL-1 groL1	5 out of 5	chaperone cofactor-dependent protein refolding [GO:0051085]; DNA protection [GO:0042262]; nucleoid organization [GO:0090143]; positive regulation of transcription regulatory region DNA binding [GO:2000679]; protein folding [GO:0006457]; protein refolding [GO:0042026]; response to heat [GO:0009408]	bacterial nucleoid [GO:0043590]; cell surface [GO:0009986]; cell wall [GO:0005618]; GroEL-GroES complex [GO:1990220]; plasma membrane [GO:0005886]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; single-stranded DNA binding [GO:0003697]; unfolded protein binding [GO:0051082]	GO:0003697; GO:0005524; GO:0005618; GO:0005886; GO:0006457; GO:0009408; GO:0009986; GO:0016887; GO:0042026; GO:0042262; GO:0043590; GO:0051082; GO:0051085; GO:0090143; GO:1990220; GO:2000679	bacterial nucleoid [GO:0043590]; cell surface [GO:0009986]; cell wall [GO:0005618]; GroEL-GroES complex [GO:1990220]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; single-stranded DNA binding [GO:0003697]; unfolded protein binding [GO:0051082]; chaperone cofactor-dependent protein refolding [GO:0051085]; DNA protection [GO:0042262]; nucleoid organization [GO:0090143]; positive regulation of transcription regulatory region DNA binding [GO:2000679]; protein folding [GO:0006457]; protein refolding [GO:0042026]; response to heat [GO:0009408]	X60350;AL123456;			NP_217934.1;WP_003418021.1;
P9WIC1	CHMU_MYCTU	reviewed	Intracellular chorismate mutase (CM) (EC 5.4.99.5)	Rv0948c MTCY10D7.26	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	105	Rv0948c	MTCY10D7.26			5 out of 5	aromatic amino acid family biosynthetic process, prephenate pathway [GO:0009095]; cellular amino acid biosynthetic process [GO:0008652]; chorismate metabolic process [GO:0046417]; salicylic acid biosynthetic process [GO:0009697]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]	chorismate mutase activity [GO:0004106]	GO:0004106; GO:0005737; GO:0005886; GO:0008652; GO:0009095; GO:0009697; GO:0046417	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; chorismate mutase activity [GO:0004106]; aromatic amino acid family biosynthetic process, prephenate pathway [GO:0009095]; cellular amino acid biosynthetic process [GO:0008652]; chorismate metabolic process [GO:0046417]; salicylic acid biosynthetic process [GO:0009697]	AL123456;			NP_215463.1;WP_003404838.1;
P9WPS5	CTPI_MYCTU	reviewed	Probable cation-transporting ATPase I (EC 7.2.2.-)	ctpI Rv0107c MTCY251.26c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1632	Rv0107c	MTCY251.26c	ctpI		3 out of 5		cell wall [GO:0005618]; cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]	ATPase-coupled cation transmembrane transporter activity [GO:0019829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; P-type calcium transporter activity [GO:0005388]	GO:0005388; GO:0005524; GO:0005618; GO:0005829; GO:0005886; GO:0005887; GO:0019829; GO:0043231; GO:0046872	cell wall [GO:0005618]; cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase-coupled cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]; P-type calcium transporter activity [GO:0005388]	AL123456;			NP_214621.1;WP_010886065.1;
