Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
P0ACJ8	CRP_ECOLI	reviewed	cAMP-activated global transcriptional regulator CRP (Catabolite activator protein) (CAP) (Catabolite gene activator) (cAMP receptor protein) (CRP) (cAMP regulatory protein)	crp cap csm b3357 JW5702	Escherichia coli (strain K12)	210	b3357 JW5702		crp	cap csm	5 out of 5	carbon catabolite repression of transcription [GO:0045013]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; transcription, DNA-templated [GO:0006351]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	cAMP binding [GO:0030552]; DNA binding, bending [GO:0008301]; DNA-binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]; minor groove of adenine-thymine-rich DNA binding [GO:0003680]; sequence-specific DNA binding [GO:0043565]	GO:0003680; GO:0003700; GO:0005829; GO:0006351; GO:0008301; GO:0030552; GO:0032993; GO:0042802; GO:0043565; GO:0045013; GO:0045892; GO:0045893	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; cAMP binding [GO:0030552]; DNA binding, bending [GO:0008301]; DNA-binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]; minor groove of adenine-thymine-rich DNA binding [GO:0003680]; sequence-specific DNA binding [GO:0043565]; carbon catabolite repression of transcription [GO:0045013]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; transcription, DNA-templated [GO:0006351]	J01598;U18997;U00096;AP009048;	AAC76382;BAE77933;		NP_417816.1;WP_000242755.1;
P28248	DCD_ECOLI	reviewed	dCTP deaminase (EC 3.5.4.13) (Deoxycytidine triphosphate deaminase)	dcd dus paxA b2065 JW2050	Escherichia coli (strain K12)	193	b2065 JW2050		dcd	dus paxA	5 out of 5	dTTP biosynthetic process [GO:0006235]; dUMP biosynthetic process [GO:0006226]; dUTP biosynthetic process [GO:0006229]; nucleobase-containing small molecule interconversion [GO:0015949]; protein homotrimerization [GO:0070207]; response to radiation [GO:0009314]	cytosol [GO:0005829]	dCTP deaminase activity [GO:0008829]; nucleotide binding [GO:0000166]	GO:0000166; GO:0005829; GO:0006226; GO:0006229; GO:0006235; GO:0008829; GO:0009314; GO:0015949; GO:0070207	cytosol [GO:0005829]; dCTP deaminase activity [GO:0008829]; nucleotide binding [GO:0000166]; dTTP biosynthetic process [GO:0006235]; dUMP biosynthetic process [GO:0006226]; dUTP biosynthetic process [GO:0006229]; nucleobase-containing small molecule interconversion [GO:0015949]; protein homotrimerization [GO:0070207]; response to radiation [GO:0009314]	M90069;U00096;AP009048;	AAC75126;BAA15918;		NP_416569.1;WP_001234768.1;
P0A6K3	DEF_ECOLI	reviewed	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def fms b3287 JW3248	Escherichia coli (strain K12)	169	b3287 JW3248		def	fms	5 out of 5	co-translational protein modification [GO:0043686]; N-terminal protein amino acid modification [GO:0031365]; peptidyl-methionine modification [GO:0018206]; translation [GO:0006412]	cytosol [GO:0005829]	ferrous iron binding [GO:0008198]; hydrolase activity [GO:0016787]; peptide deformylase activity [GO:0042586]; ribosome binding [GO:0043022]; zinc ion binding [GO:0008270]	GO:0005829; GO:0006412; GO:0008198; GO:0008270; GO:0016787; GO:0018206; GO:0031365; GO:0042586; GO:0043022; GO:0043686	cytosol [GO:0005829]; ferrous iron binding [GO:0008198]; hydrolase activity [GO:0016787]; peptide deformylase activity [GO:0042586]; ribosome binding [GO:0043022]; zinc ion binding [GO:0008270]; co-translational protein modification [GO:0043686]; N-terminal protein amino acid modification [GO:0031365]; peptidyl-methionine modification [GO:0018206]; translation [GO:0006412]	X77800;X63666;X77091;U18997;U00096;AP009048;	AAC76312;BAE78005;		NP_417745.1;WP_000114984.1;
P0A9P0	DLDH_ECOLI	reviewed	Dihydrolipoyl dehydrogenase (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes) (Glycine cleavage system L protein)	lpdA lpd b0116 JW0112	Escherichia coli (strain K12)	474	b0116 JW0112		lpdA	lpd	5 out of 5	2-oxoglutarate metabolic process [GO:0006103]; cell redox homeostasis [GO:0045454]; glycine decarboxylation via glycine cleavage system [GO:0019464]; glycolytic process [GO:0006096]; pyruvate metabolic process [GO:0006090]; response to oxidative stress [GO:0006979]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic pyruvate dehydrogenase complex [GO:0045250]; membrane [GO:0016020]; plasma membrane [GO:0005886]	dihydrolipoyl dehydrogenase activity [GO:0004148]; disulfide oxidoreductase activity [GO:0015036]; flavin adenine dinucleotide binding [GO:0050660]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270]	GO:0004148; GO:0005737; GO:0005829; GO:0005886; GO:0006090; GO:0006096; GO:0006103; GO:0006979; GO:0008270; GO:0015036; GO:0016020; GO:0019464; GO:0042802; GO:0045250; GO:0045454; GO:0050660	cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic pyruvate dehydrogenase complex [GO:0045250]; membrane [GO:0016020]; plasma membrane [GO:0005886]; dihydrolipoyl dehydrogenase activity [GO:0004148]; disulfide oxidoreductase activity [GO:0015036]; flavin adenine dinucleotide binding [GO:0050660]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270]; 2-oxoglutarate metabolic process [GO:0006103]; cell redox homeostasis [GO:0045454]; glycine decarboxylation via glycine cleavage system [GO:0019464]; glycolytic process [GO:0006096]; pyruvate metabolic process [GO:0006090]; response to oxidative stress [GO:0006979]	V01498;U00096;AP009048;	AAC73227;BAB96686;		NP_414658.1;WP_000102485.1;
P31129	DGCZ_ECOLI	reviewed	Diguanylate cyclase DgcZ (DGC) (EC 2.7.7.65) (Zinc-sensory diguanylate cyclase)	dgcZ ydeG ydeH b1535 JW1528	Escherichia coli (strain K12)	296	b1535 JW1528		dgcZ	ydeG ydeH	5 out of 5	cell adhesion involved in single-species biofilm formation [GO:0043709]; metabolic process [GO:0008152]; negative regulation of bacterial-type flagellum assembly [GO:1902209]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]; negative regulation of cellular component movement [GO:0051271]; positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]	cell pole [GO:0060187]; plasma membrane [GO:0005886]	diguanylate cyclase activity [GO:0052621]; GTP binding [GO:0005525]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270]	GO:0005525; GO:0005886; GO:0008152; GO:0008270; GO:0042802; GO:0043709; GO:0051271; GO:0052621; GO:0060187; GO:1900233; GO:1902201; GO:1902209	cell pole [GO:0060187]; plasma membrane [GO:0005886]; diguanylate cyclase activity [GO:0052621]; GTP binding [GO:0005525]; identical protein binding [GO:0042802]; zinc ion binding [GO:0008270]; cell adhesion involved in single-species biofilm formation [GO:0043709]; metabolic process [GO:0008152]; negative regulation of bacterial-type flagellum assembly [GO:1902209]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]; negative regulation of cellular component movement [GO:0051271]; positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]	U00096;AP009048;	AAC74608;BAA18882;		NP_416052.1;WP_000592814.1;
P67603	AC4CH_ECOLI	reviewed	N(4)-acetylcytidine amidohydrolase (ac4C amidohydrolase) (EC 3.5.1.135)	yqfB b2900 JW2868	Escherichia coli (strain K12)	103	b2900 JW2868		yqfB		5 out of 5		cytosol [GO:0005829]	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines [GO:0016813]; N4-acetylcytidine amidohydrolase activity [GO:0106251]	GO:0005829; GO:0016813; GO:0106251	cytosol [GO:0005829]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines [GO:0016813]; N4-acetylcytidine amidohydrolase activity [GO:0106251]	U28375;U00096;AP009048;	AAC75938;BAE76965;		NP_417376.1;WP_001182957.1;
P76578	A2MG_ECOLI	reviewed	Alpha-2-macroglobulin (ECAM)	yfhM b2520 JW2504	Escherichia coli (strain K12)	1653	b2520 JW2504		yfhM		4 out of 5	negative regulation of endopeptidase activity [GO:0010951]	anchored component of external side of plasma membrane [GO:0031362]; extracellular space [GO:0005615]	endopeptidase inhibitor activity [GO:0004866]	GO:0004866; GO:0005615; GO:0010951; GO:0031362	anchored component of external side of plasma membrane [GO:0031362]; extracellular space [GO:0005615]; endopeptidase inhibitor activity [GO:0004866]; negative regulation of endopeptidase activity [GO:0010951]	U00096;AP009048;	AAC75573;BAE76729;		NP_417015.1;WP_000736312.1;
P0A6A3	ACKA_ECOLI	reviewed	Acetate kinase (EC 2.7.2.1) (Acetokinase)	ackA ack b2296 JW2293	Escherichia coli (strain K12)	400	b2296 JW2293		ackA	ack	5 out of 5	acetate biosynthetic process [GO:0019413]; acetate metabolic process [GO:0006083]; acetyl-CoA biosynthetic process [GO:0006085]; propionate biosynthetic process [GO:0019542]; single-species biofilm formation on inanimate substrate [GO:0044011]	cytosol [GO:0005829]; membrane [GO:0016020]	acetate kinase activity [GO:0008776]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]	GO:0000287; GO:0005524; GO:0005829; GO:0006083; GO:0006085; GO:0008270; GO:0008776; GO:0016020; GO:0019413; GO:0019542; GO:0044011	cytosol [GO:0005829]; membrane [GO:0016020]; acetate kinase activity [GO:0008776]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]; acetate biosynthetic process [GO:0019413]; acetate metabolic process [GO:0006083]; acetyl-CoA biosynthetic process [GO:0006085]; propionate biosynthetic process [GO:0019542]; single-species biofilm formation on inanimate substrate [GO:0044011]	M22956;D17576;U00096;AP009048;	AAC75356;BAA16135;		NP_416799.1;WP_000095707.1;
P60061	ADIC_ECOLI	reviewed	Arginine/agmatine antiporter	adiC aniC yjdD yjdE b4115 JW4076	Escherichia coli (strain K12)	445	b4115 JW4076		adiC	aniC yjdD yjdE	4 out of 5	amino acid transmembrane transport [GO:0003333]; intracellular pH elevation [GO:0051454]	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	antiporter activity [GO:0015297]; arginine transmembrane transporter activity [GO:0015181]	GO:0003333; GO:0005886; GO:0005887; GO:0015181; GO:0015297; GO:0051454	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; arginine transmembrane transporter activity [GO:0015181]; amino acid transmembrane transport [GO:0003333]; intracellular pH elevation [GO:0051454]	U14003;U14003;U00096;AP009048;	AAC77076;BAE78117;		NP_418539.1;WP_000093154.1;
P0ACK2	AGAR_ECOLI	reviewed	Putative aga operon transcriptional repressor	agaR yhaW b3131 JW3100	Escherichia coli (strain K12)	269	b3131 JW3100		agaR	yhaW	2 out of 5	regulation of transcription, DNA-templated [GO:0006355]		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0006355	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; regulation of transcription, DNA-templated [GO:0006355]	AF228498;U18997;U00096;AP009048;	AAC76165;BAE77178;		NP_417600.1;WP_000072187.1;
P27550	ACSA_ECOLI	reviewed	Acetyl-coenzyme A synthetase (AcCoA synthetase) (Acs) (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme)	acs yfaC b4069 JW4030	Escherichia coli (strain K12)	652	b4069 JW4030		acs	yfaC	5 out of 5	acetate catabolic process [GO:0045733]; acetyl-CoA biosynthetic process from acetate [GO:0019427]; chemotaxis [GO:0006935]; peptidyl-lysine acetylation [GO:0018394]; post-translational protein acetylation [GO:0034421]	cytosol [GO:0005829]	acetate-CoA ligase activity [GO:0003987]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; propionate-CoA ligase activity [GO:0050218]; protein deacetylase activity [GO:0033558]	GO:0003987; GO:0005524; GO:0005829; GO:0006935; GO:0016208; GO:0018394; GO:0019427; GO:0033558; GO:0034421; GO:0045733; GO:0046872; GO:0050218	cytosol [GO:0005829]; acetate-CoA ligase activity [GO:0003987]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; propionate-CoA ligase activity [GO:0050218]; protein deacetylase activity [GO:0033558]; acetate catabolic process [GO:0045733]; acetyl-CoA biosynthetic process from acetate [GO:0019427]; chemotaxis [GO:0006935]; peptidyl-lysine acetylation [GO:0018394]; post-translational protein acetylation [GO:0034421]	U00006;U00096;AP009048;M87509;	AAC77039;BAE78071;		NP_418493.1;WP_000078239.1;
P76474	ARNF_ECOLI	reviewed	Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF (L-Ara4N-phosphoundecaprenol flippase subunit ArnF) (Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF)	arnF pmrM yfbJ b2258 JW5373	Escherichia coli (strain K12)	128	b2258 JW5373		arnF	pmrM yfbJ	5 out of 5	carbohydrate derivative transport [GO:1901264]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; response to iron(III) ion [GO:0010041]; transmembrane transport [GO:0055085]	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	carbohydrate derivative transmembrane transporter activity [GO:1901505]; transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0005887; GO:0009103; GO:0009245; GO:0010041; GO:0022857; GO:0055085; GO:1901264; GO:1901505	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; carbohydrate derivative transmembrane transporter activity [GO:1901505]; transmembrane transporter activity [GO:0022857]; carbohydrate derivative transport [GO:1901264]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; response to iron(III) ion [GO:0010041]; transmembrane transport [GO:0055085]	L35031;U00096;AP009048;	AAC75318;BAE76676;		NP_416761.4;WP_000523880.1;
P12008	AROC_ECOLI	reviewed	Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase) (EPSP phospholyase)	aroC b2329 JW2326	Escherichia coli (strain K12)	361	b2329 JW2326		aroC		5 out of 5	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	cytosol [GO:0005829]	chorismate synthase activity [GO:0004107]; FMN binding [GO:0010181]; identical protein binding [GO:0042802]	GO:0004107; GO:0005829; GO:0008652; GO:0009073; GO:0009423; GO:0010181; GO:0042802	cytosol [GO:0005829]; chorismate synthase activity [GO:0004107]; FMN binding [GO:0010181]; identical protein binding [GO:0042802]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	M27714;Y00720;M33021;U00096;AP009048;	AAC75389;BAA16185;		NP_416832.1;WP_001333535.1;
P37309	ARSR_ECOLI	reviewed	Arsenical resistance operon repressor	arsR arsE b3501 JW3468	Escherichia coli (strain K12)	117	b3501 JW3468		arsR	arsE	3 out of 5	regulation of transcription, DNA-templated [GO:0006355]; response to arsenic-containing substance [GO:0046685]; transcription, DNA-templated [GO:0006351]		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region sequence-specific DNA binding [GO:0000976]	GO:0000976; GO:0003677; GO:0003700; GO:0006351; GO:0006355; GO:0046685	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; regulation of transcription, DNA-templated [GO:0006355]; response to arsenic-containing substance [GO:0046685]; transcription, DNA-templated [GO:0006351]	X80057;U00039;U00096;AP009048;	AAC76526;BAE77793;		NP_417958.1;WP_000008957.1;
P77398	ARNA_ECOLI	reviewed	Bifunctional polymyxin resistance protein ArnA (Polymyxin resistance protein PmrI) [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA pmrI yfbG b2255 JW2249	Escherichia coli (strain K12)	660	b2255 JW2249		arnA	pmrI yfbG	5 out of 5	lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; response to antibiotic [GO:0046677]; UDP-4-deoxy-4-formamido-beta-L-arabinopyranose biosynthetic process [GO:2001315]; UDP-D-xylose biosynthetic process [GO:0033320]	protein-containing complex [GO:0032991]	identical protein binding [GO:0042802]; NAD+ binding [GO:0070403]; UDP-4-amino-4-deoxy-L-arabinose formyltransferase activity [GO:0099619]; UDP-glucuronate decarboxylase activity [GO:0048040]; UDP-glucuronic acid dehydrogenase activity [GO:0099618]	GO:0009103; GO:0009245; GO:0032991; GO:0033320; GO:0042802; GO:0046677; GO:0048040; GO:0070403; GO:0099618; GO:0099619; GO:2001315	protein-containing complex [GO:0032991]; identical protein binding [GO:0042802]; NAD+ binding [GO:0070403]; UDP-4-amino-4-deoxy-L-arabinose formyltransferase activity [GO:0099619]; UDP-glucuronate decarboxylase activity [GO:0048040]; UDP-glucuronic acid dehydrogenase activity [GO:0099618]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; response to antibiotic [GO:0046677]; UDP-4-deoxy-4-formamido-beta-L-arabinopyranose biosynthetic process [GO:2001315]; UDP-D-xylose biosynthetic process [GO:0033320]	AY057445;U00096;AP009048;	AAC75315;BAA16078;		NP_416758.1;WP_000860273.1;
P0A6H8	CLSA_ECOLI	reviewed	Cardiolipin synthase A (CL synthase) (EC 2.7.8.-)	clsA cls nov yciJ b1249 JW1241	Escherichia coli (strain K12)	486	b1249 JW1241		clsA	cls nov yciJ	5 out of 5	cardiolipin biosynthetic process [GO:0032049]	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]	cardiolipin synthase activity [GO:0008808]	GO:0005886; GO:0008808; GO:0016020; GO:0016021; GO:0032049	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; cardiolipin synthase activity [GO:0008808]; cardiolipin biosynthetic process [GO:0032049]	L12044;U01911;D38779;U15986;U24206;U24195;U24196;U24197;U24198;U24199;U24200;U24201;U24202;U24203;U24204;U24205;U00096;AP009048;	AAC74331;BAA14781;		NP_415765.1;WP_000214516.1;
P09053	AVTA_ECOLI	reviewed	Valine--pyruvate aminotransferase (EC 2.6.1.66) (Alanine--valine transaminase) (Transaminase C)	avtA b3572 JW5652	Escherichia coli (strain K12)	417	b3572 JW5652		avtA		4 out of 5	alpha-amino acid metabolic process [GO:1901605]; D-alanine biosynthetic process [GO:0030632]; valine biosynthetic process [GO:0009099]	cytosol [GO:0005829]	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; valine-pyruvate transaminase activity [GO:0009042]	GO:0005829; GO:0008483; GO:0009042; GO:0009099; GO:0030170; GO:0030632; GO:1901605	cytosol [GO:0005829]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; valine-pyruvate transaminase activity [GO:0009042]; alpha-amino acid metabolic process [GO:1901605]; D-alanine biosynthetic process [GO:0030632]; valine biosynthetic process [GO:0009099]	Y00490;U00039;U00096;AP009048;	AAT48193;BAE77721;		WP_000144363.1;YP_026231.1;
