Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
Q9K0W6	Q9K0W6_NEIMB	unreviewed	Putative prephenate dehydrogenase	NMB0440	Neisseria meningitidis serogroup B (strain MC58)	290	NMB0440				1 out of 5	tyrosine biosynthetic process [GO:0006571]		NAD+ binding [GO:0070403]; prephenate dehydrogenase (NAD+) activity [GO:0008977]; prephenate dehydrogenase (NADP+) activity [GO:0004665]	GO:0004665; GO:0006571; GO:0008977; GO:0070403	NAD+ binding [GO:0070403]; prephenate dehydrogenase (NAD+) activity [GO:0008977]; prephenate dehydrogenase (NADP+) activity [GO:0004665]; tyrosine biosynthetic process [GO:0006571]	AE002098;	AAF40878;		NP_273488.1;WP_002222047.1;
Q9K1K1	Q9K1K1_NEIMB	unreviewed	DNA processing chain A	dprA NMB0116	Neisseria meningitidis serogroup B (strain MC58)	397	NMB0116		dprA		1 out of 5	DNA mediated transformation [GO:0009294]			GO:0009294	DNA mediated transformation [GO:0009294]	AE002098;	AAF40575;		NP_273174.1;WP_002224767.1;
Q9JYZ1	Q9JYZ1_NEIMB	unreviewed	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)	NMB1364	Neisseria meningitidis serogroup B (strain MC58)	273	NMB1364				2 out of 5	NAD biosynthetic process [GO:0009435]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]	GO:0003952; GO:0004359; GO:0005524; GO:0005737; GO:0008795; GO:0009435	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]; NAD+ synthase activity [GO:0008795]; NAD biosynthetic process [GO:0009435]	AE002098;	AAF41738;		NP_274382.1;WP_009348575.1;
Q9JZL9	Q9JZL9_NEIMB	unreviewed	Acyl-CoA dehydrogenase family protein	NMB0994	Neisseria meningitidis serogroup B (strain MC58)	363	NMB0994				1 out of 5			flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	GO:0016627; GO:0050660	flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	AE002098;	AAF41397;		NP_274030.1;WP_002222585.1;
Q9JYF8	Q9JYF8_NEIMB	unreviewed	Putative tellurite resistance protein	NMB1603	Neisseria meningitidis serogroup B (strain MC58)	314	NMB1603				1 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	cation efflux transmembrane transporter activity [GO:0046583]	GO:0005886; GO:0016021; GO:0046583	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cation efflux transmembrane transporter activity [GO:0046583]	AE002098;	AAF41955;		NP_274609.1;WP_002225019.1;
Q7DDN8	Q7DDN8_NEIMB	unreviewed	Uncharacterized protein	NMB0503	Neisseria meningitidis serogroup B (strain MC58)	143	NMB0503				1 out of 5						AE002098;	AAF40935;		NP_273549.1;WP_002214437.1;
Q9JYY6	Q9JYY6_NEIMB	unreviewed	Uncharacterized protein	NMB1369	Neisseria meningitidis serogroup B (strain MC58)	184	NMB1369				1 out of 5						AE002098;	AAF41743;		NP_274387.1;WP_002222329.1;
Q9K0T7	Q9K0T7_NEIMB	unreviewed	Uncharacterized protein	NMB0475	Neisseria meningitidis serogroup B (strain MC58)	463	NMB0475				1 out of 5						AE002098;	AAF40912;		NP_273522.1;
Q9JYQ4	Q9JYQ4_NEIMB	unreviewed	Uncharacterized protein	NMB1477	Neisseria meningitidis serogroup B (strain MC58)	61	NMB1477				1 out of 5						AE002098;	AAF41834;		NP_274486.1;WP_010980943.1;
Q9JXA1	Q9JXA1_NEIMB	unreviewed	UPF0029 domain-containing protein	NMB2153	Neisseria meningitidis serogroup B (strain MC58)	203	NMB2153				1 out of 5	regulation of translational initiation [GO:0006446]			GO:0006446	regulation of translational initiation [GO:0006446]	AE002098;	AAF42461;		NP_275138.1;WP_002255036.1;
Q7DDQ3	Q7DDQ3_NEIMB	unreviewed	Citrate synthase	pprC NMB0431	Neisseria meningitidis serogroup B (strain MC58)	384	NMB0431		pprC		3 out of 5	carbohydrate metabolic process [GO:0005975]; propionate metabolic process, methylcitrate cycle [GO:0019679]; tricarboxylic acid cycle [GO:0006099]	cytoplasm [GO:0005737]	2-methylcitrate synthase activity [GO:0050440]; citrate (Si)-synthase activity [GO:0004108]; lyase activity [GO:0016829]	GO:0004108; GO:0005737; GO:0005975; GO:0006099; GO:0016829; GO:0019679; GO:0050440	cytoplasm [GO:0005737]; 2-methylcitrate synthase activity [GO:0050440]; citrate (Si)-synthase activity [GO:0004108]; lyase activity [GO:0016829]; carbohydrate metabolic process [GO:0005975]; propionate metabolic process, methylcitrate cycle [GO:0019679]; tricarboxylic acid cycle [GO:0006099]	AE002098;	AAF40869;		NP_273479.1;WP_002216540.1;
Q9K0Z5	Q9K0Z5_NEIMB	unreviewed	SPOR domain-containing protein	NMB0406	Neisseria meningitidis serogroup B (strain MC58)	289	NMB0406				1 out of 5		integral component of membrane [GO:0016021]	peptidoglycan binding [GO:0042834]	GO:0016021; GO:0042834	integral component of membrane [GO:0016021]; peptidoglycan binding [GO:0042834]	AE002098;	AAF40845;		NP_273455.1;WP_002224915.1;
Q7DDA1	Q7DDA1_NEIMB	unreviewed	Uncharacterized protein	NMB1565	Neisseria meningitidis serogroup B (strain MC58)	223	NMB1565				1 out of 5						AE002098;	AAF41919;		NP_274572.1;WP_002222212.1;
Q9K046	Q9K046_NEIMB	unreviewed	Uncharacterized protein	NMB0776	Neisseria meningitidis serogroup B (strain MC58)	139	NMB0776				1 out of 5						AE002098;	AAF41189;		NP_273818.1;WP_002222729.1;
Q9JZT1	Q9JZT1_NEIMB	unreviewed	Transcriptional regulator	NMB0910	Neisseria meningitidis serogroup B (strain MC58)	238	NMB0910				1 out of 5			DNA binding [GO:0003677]	GO:0003677	DNA binding [GO:0003677]	AE002098;	AAF41318;		NP_273950.1;WP_002220696.1;
Q9JYW5	Q9JYW5_NEIMB	unreviewed	FrpA/C-related protein	NMB1403	Neisseria meningitidis serogroup B (strain MC58)	63	NMB1403				1 out of 5						AE002098;	AAF62333;		NP_274417.1;
Q9K189	Q9K189_NEIMB	unreviewed	Thiol:disulfide interchange protein DsbA	dsbA-1 NMB0278	Neisseria meningitidis serogroup B (strain MC58)	232	NMB0278		dsbA-1		1 out of 5		periplasmic space [GO:0042597]		GO:0042597	periplasmic space [GO:0042597]	AE002098;	AAF40732;		NP_273334.1;WP_002224844.1;
Q9K0G3	Q9K0G3_NEIMB	unreviewed	dATP pyrophosphohydrolase	ntpA NMB0642	Neisseria meningitidis serogroup B (strain MC58)	152	NMB0642		ntpA		1 out of 5	folic acid biosynthetic process [GO:0046656]		dATP pyrophosphohydrolase activity [GO:0008828]; dihydroneopterin triphosphate pyrophosphohydrolase activity [GO:0019177]	GO:0008828; GO:0019177; GO:0046656	dATP pyrophosphohydrolase activity [GO:0008828]; dihydroneopterin triphosphate pyrophosphohydrolase activity [GO:0019177]; folic acid biosynthetic process [GO:0046656]	AE002098;	AAF41065;		NP_273685.1;
Q9K1M1	Q9K1M1_NEIMB	unreviewed	Pyruvate kinase (EC 2.7.1.40)	pykA NMB0089	Neisseria meningitidis serogroup B (strain MC58)	490	NMB0089		pykA		2 out of 5	glycolytic process [GO:0006096]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]	GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0005829; GO:0006096; GO:0016301; GO:0030955	cytoplasm [GO:0005737]; cytosol [GO:0005829]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]; glycolytic process [GO:0006096]	AE002098;	AAF40552;		NP_273151.1;WP_002221820.1;
Q9JYJ0	Q9JYJ0_NEIMB	unreviewed	Uncharacterized protein	NMB1564	Neisseria meningitidis serogroup B (strain MC58)	140	NMB1564				1 out of 5						AE002098;	AAF41918;		NP_274571.1;WP_002218995.1;
Q9JZW8	Q9JZW8_NEIMB	unreviewed	YabO/YceC/SfhB family protein	NMB0867	Neisseria meningitidis serogroup B (strain MC58)	307	NMB0867				1 out of 5	pseudouridine synthesis [GO:0001522]		pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]	GO:0001522; GO:0003723; GO:0009982	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; pseudouridine synthesis [GO:0001522]	AE002098;	AAF41278;		NP_273908.1;WP_010980864.1;
Q7DD38	Q7DD38_NEIMB	unreviewed	Uncharacterized protein	NMB2121	Neisseria meningitidis serogroup B (strain MC58)	114	NMB2121				1 out of 5						AE002098;	AAF42431;		NP_275107.1;WP_002215116.1;
Q9K010	Q9K010_NEIMB	unreviewed	Uncharacterized protein	NMB0817	Neisseria meningitidis serogroup B (strain MC58)	127	NMB0817				1 out of 5						AE002098;	AAF41230;		NP_273859.1;
Q9JZ85	Q9JZ85_NEIMB	unreviewed	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	rpe NMB1244	Neisseria meningitidis serogroup B (strain MC58)	242	NMB1244		rpe		3 out of 5	cellular carbohydrate metabolic process [GO:0044262]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]	cytosol [GO:0005829]	metal ion binding [GO:0046872]; ribulose-phosphate 3-epimerase activity [GO:0004750]	GO:0004750; GO:0005829; GO:0009052; GO:0019323; GO:0044262; GO:0046872	cytosol [GO:0005829]; metal ion binding [GO:0046872]; ribulose-phosphate 3-epimerase activity [GO:0004750]; cellular carbohydrate metabolic process [GO:0044262]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]	AE002098;	AAF41625;		NP_274268.1;WP_002213492.1;
Q7DDL4	Q7DDL4_NEIMB	unreviewed	Glutaredoxin	NMB0773	Neisseria meningitidis serogroup B (strain MC58)	103	NMB0773				1 out of 5			2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]	GO:0015035; GO:0046872; GO:0051537	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]	AE002098;	AAF41186;		NP_273815.1;WP_002214004.1;
Q9K1M7	Q9K1M7_NEIMB	unreviewed	Uncharacterized protein	NMB0060	Neisseria meningitidis serogroup B (strain MC58)	672	NMB0060				1 out of 5	transmembrane transport [GO:0055085]	integral component of membrane [GO:0016021]; membrane [GO:0016020]		GO:0016020; GO:0016021; GO:0055085	integral component of membrane [GO:0016021]; membrane [GO:0016020]; transmembrane transport [GO:0055085]	AE002098;	AAF40529;		NP_273125.1;WP_002224746.1;
Q4W564	Q4W564_NEIMB	unreviewed	Transposase, truncation	NMB1553	Neisseria meningitidis serogroup B (strain MC58)	105	NMB1553				1 out of 5						AE002098;	AAY52147;		
Q9JYW9	Q9JYW9_NEIMB	unreviewed	Adenine DNA glycosylase (EC 3.2.2.31)	mutY NMB1396	Neisseria meningitidis serogroup B (strain MC58)	349	NMB1396		mutY		3 out of 5	base-excision repair [GO:0006284]; mismatch repair [GO:0006298]		4 iron, 4 sulfur cluster binding [GO:0051539]; 8-oxo-7,8-dihydroguanine DNA N-glycosylase activity [GO:0034039]; adenine/guanine mispair binding [GO:0035485]; metal ion binding [GO:0046872]; oxidized purine DNA binding [GO:0032357]; purine-specific mismatch base pair DNA N-glycosylase activity [GO:0000701]	GO:0000701; GO:0006284; GO:0006298; GO:0032357; GO:0034039; GO:0035485; GO:0046872; GO:0051539	4 iron, 4 sulfur cluster binding [GO:0051539]; 8-oxo-7,8-dihydroguanine DNA N-glycosylase activity [GO:0034039]; adenine/guanine mispair binding [GO:0035485]; metal ion binding [GO:0046872]; oxidized purine DNA binding [GO:0032357]; purine-specific mismatch base pair DNA N-glycosylase activity [GO:0000701]; base-excision repair [GO:0006284]; mismatch repair [GO:0006298]	AE002098;	AAF41760;		NP_274410.1;
Q9JZ27	Q9JZ27_NEIMB	unreviewed	Cation transport ATPase, E1-E2 family	NMB1325	Neisseria meningitidis serogroup B (strain MC58)	720	NMB1325				2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; P-type divalent copper transporter activity [GO:0043682]	GO:0005524; GO:0005886; GO:0016021; GO:0043682; GO:0046872	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; P-type divalent copper transporter activity [GO:0043682]	AE002098;	AAF41700;		NP_274344.1;WP_002222365.1;
Q9JXX7	Q9JXX7_NEIMB	unreviewed	Thioredoxin	NMB1845	Neisseria meningitidis serogroup B (strain MC58)	169	NMB1845				1 out of 5			oxidoreductase activity [GO:0016491]	GO:0016491	oxidoreductase activity [GO:0016491]	AE002098;	AAF42180;		NP_274842.1;WP_002223011.1;
Q9K0T8	Q9K0T8_NEIMB	unreviewed	Malonyl-[acyl-carrier protein] O-methyltransferase (Malonyl-ACP O-methyltransferase) (EC 2.1.1.197) (Biotin synthesis protein BioC)	bioC NMB0474	Neisseria meningitidis serogroup B (strain MC58)	260	NMB0474		bioC		2 out of 5	biotin biosynthetic process [GO:0009102]; methylation [GO:0032259]		carboxyl-O-methyltransferase activity [GO:0010340]; malonyl-CoA methyltransferase activity [GO:0102130]	GO:0009102; GO:0010340; GO:0032259; GO:0102130	carboxyl-O-methyltransferase activity [GO:0010340]; malonyl-CoA methyltransferase activity [GO:0102130]; biotin biosynthetic process [GO:0009102]; methylation [GO:0032259]	AE002098;	AAF40911;		NP_273521.1;WP_002224953.1;
Q7DD59	Q7DD59_NEIMB	unreviewed	Uncharacterized protein	NMB1965	Neisseria meningitidis serogroup B (strain MC58)	258	NMB1965				2 out of 5	phospholipid transport [GO:0015914]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]	phospholipid transporter activity [GO:0005548]	GO:0005548; GO:0005886; GO:0015914; GO:0043190	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; phospholipid transporter activity [GO:0005548]; phospholipid transport [GO:0015914]	AE002098;	AAF42294;		NP_274959.1;WP_002219882.1;
Q7DD99	Q7DD99_NEIMB	unreviewed	GIY-YIG domain-containing protein	NMB1580	Neisseria meningitidis serogroup B (strain MC58)	299	NMB1580				1 out of 5						AE002098;	AAF41933;		NP_274586.1;WP_002216786.1;
Q9JYK0	Q9JYK0_NEIMB	unreviewed	Putative tspB protein	NMB1548	Neisseria meningitidis serogroup B (strain MC58)	548	NMB1548				1 out of 5						AE002098;	AAF41903;		NP_274555.1;
Q7DDR7	Q7DDR7_NEIMB	unreviewed	Putative TonB-dependent receptor	NMB0293	Neisseria meningitidis serogroup B (strain MC58)	703	NMB0293				1 out of 5		cell outer membrane [GO:0009279]	siderophore uptake transmembrane transporter activity [GO:0015344]	GO:0009279; GO:0015344	cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]	AE002098;	AAF40744;		NP_273347.1;WP_002256351.1;
Q4W592	Q4W592_NEIMB	unreviewed	PilS cassette	NMB0019	Neisseria meningitidis serogroup B (strain MC58)	136	NMB0019				1 out of 5	cell adhesion [GO:0007155]	pilus [GO:0009289]		GO:0007155; GO:0009289	pilus [GO:0009289]; cell adhesion [GO:0007155]	AE002098;	AAY52139;		YP_338284.1;
Q7DDC7	Q7DDC7_NEIMB	unreviewed	Uncharacterized protein	NMB1306	Neisseria meningitidis serogroup B (strain MC58)	383	NMB1306				1 out of 5		cytoplasm [GO:0005737]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]	GO:0005524; GO:0005737; GO:0016887	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]	AE002098;	AAF41681;		NP_274325.1;WP_002220874.1;
Q9K0S6	Q9K0S6_NEIMB	unreviewed	Toxin CdiA	NMB0499	Neisseria meningitidis serogroup B (strain MC58)	540	NMB0499				1 out of 5	pathogenesis [GO:0009405]	cytoplasm [GO:0005737]	toxin activity [GO:0090729]	GO:0005737; GO:0009405; GO:0090729	cytoplasm [GO:0005737]; toxin activity [GO:0090729]; pathogenesis [GO:0009405]	AE002098;	AAF40931;		NP_273545.1;
Q9K184	Q9K184_NEIMB	unreviewed	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	NMB0283	Neisseria meningitidis serogroup B (strain MC58)	210	NMB0283				2 out of 5	cytokinin biosynthetic process [GO:0009691]	cytosol [GO:0005829]	AMP nucleosidase activity [GO:0008714]	GO:0005829; GO:0008714; GO:0009691	cytosol [GO:0005829]; AMP nucleosidase activity [GO:0008714]; cytokinin biosynthetic process [GO:0009691]	AE002098;	AAF40736;		NP_273339.1;WP_002215682.1;
Q7DDS8	Q7DDS8_NEIMB	unreviewed	Protein translocase subunit SecY	secY NMB0162	Neisseria meningitidis serogroup B (strain MC58)	436	NMB0162		secY		2 out of 5	protein transport by the Sec complex [GO:0043952]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]	cell envelope Sec protein transport complex [GO:0031522]; integral component of plasma membrane [GO:0005887]	protein transmembrane transporter activity [GO:0008320]; signal sequence binding [GO:0005048]	GO:0005048; GO:0005887; GO:0006616; GO:0008320; GO:0031522; GO:0043952	cell envelope Sec protein transport complex [GO:0031522]; integral component of plasma membrane [GO:0005887]; protein transmembrane transporter activity [GO:0008320]; signal sequence binding [GO:0005048]; protein transport by the Sec complex [GO:0043952]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]	AE002098;	AAF40620;		NP_273220.1;WP_002215450.1;
Q9JY98	Q9JY98_NEIMB	unreviewed	ProQ domain-containing protein	NMB1681	Neisseria meningitidis serogroup B (strain MC58)	141	NMB1681				1 out of 5						AE002098;	AAF42029;		NP_274685.1;WP_002224984.1;
Q9K0A0	Q9K0A0_NEIMB	unreviewed	Uncharacterized protein	NMB0715	Neisseria meningitidis serogroup B (strain MC58)	106	NMB0715				1 out of 5		integral component of membrane [GO:0016021]		GO:0016021	integral component of membrane [GO:0016021]	AE002098;	AAF62319;		NP_273757.1;WP_002222763.1;
Q9JYE4	Q9JYE4_NEIMB	unreviewed	HIT domain-containing protein	NMB1619	Neisseria meningitidis serogroup B (strain MC58)	134	NMB1619				1 out of 5			catalytic activity [GO:0003824]	GO:0003824	catalytic activity [GO:0003824]	AE002098;	AAF41971;		NP_274625.1;WP_002225008.1;
Q9JYR4	Q9JYR4_NEIMB	unreviewed	Uncharacterized protein	NMB1466	Neisseria meningitidis serogroup B (strain MC58)	243	NMB1466				1 out of 5		cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]		GO:0009279; GO:0016021	cell outer membrane [GO:0009279]; integral component of membrane [GO:0016021]	AE002098;	AAF41823;		NP_274475.1;WP_002225101.1;
Q9JXE4	Q9JXE4_NEIMB	unreviewed	Uncharacterized protein	NMB2087	Neisseria meningitidis serogroup B (strain MC58)	120	NMB2087				1 out of 5						AE002098;	AAF42404;		NP_275075.1;
Q7DDI9	Q7DDI9_NEIMB	unreviewed	PG_binding_3 domain-containing protein	NMB1012	Neisseria meningitidis serogroup B (strain MC58)	167	NMB1012				1 out of 5						AE002098;	AAF41413;		NP_274047.1;WP_002225286.1;
Q9JZK5	Q9JZK5_NEIMB	unreviewed	Uncharacterized protein	NMB1011	Neisseria meningitidis serogroup B (strain MC58)	315	NMB1011				1 out of 5						AE002098;	AAF41412;		NP_274046.1;WP_002225287.1;
Q9JZH9	Q9JZH9_NEIMB	unreviewed	Uncharacterized protein	NMB1043	Neisseria meningitidis serogroup B (strain MC58)	68	NMB1043				1 out of 5		integral component of membrane [GO:0016021]		GO:0016021	integral component of membrane [GO:0016021]	AE002098;	AAF41441;		
Q9JZ52	Q9JZ52_NEIMB	unreviewed	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	nrdB NMB1288	Neisseria meningitidis serogroup B (strain MC58)	384	NMB1288		nrdB		2 out of 5	deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]		ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]	GO:0004748; GO:0006260; GO:0009263	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]	AE002098;	AAF41664;		NP_274308.2;WP_033908593.1;
Q9JY14	Q9JY14_NEIMB	unreviewed	Cytoplasmic axial filament protein	cafA NMB1791	Neisseria meningitidis serogroup B (strain MC58)	509	NMB1791		cafA		1 out of 5	rRNA processing [GO:0006364]	cytoplasm [GO:0005737]	ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]	GO:0003723; GO:0004540; GO:0005737; GO:0006364	cytoplasm [GO:0005737]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; rRNA processing [GO:0006364]	AE002098;	AAF42130;		NP_274790.1;
Q9K0P0	Q9K0P0_NEIMB	unreviewed	Alcohol dehydrogenase, propanol-preferring (EC 1.1.1.1)	adhP NMB0546	Neisseria meningitidis serogroup B (strain MC58)	348	NMB0546		adhP		1 out of 5		cytoplasm [GO:0005737]	alcohol dehydrogenase (NAD+) activity [GO:0004022]; zinc ion binding [GO:0008270]	GO:0004022; GO:0005737; GO:0008270	cytoplasm [GO:0005737]; alcohol dehydrogenase (NAD+) activity [GO:0004022]; zinc ion binding [GO:0008270]	AE002098;	AAF40975;		NP_273591.2;
